Index,A,B,A_SMILES,B_SMILES,vdw_ETDG,density_mean,density_std,FFV(MD calculated),dp1(input SMILES for GCNN)
C1623,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Cc1cc(C(c2ccc(C)c(N)c2)(C(F)(F)F)C(F)(F)F)ccc1N,0.431232381,1.338409148,0.0076773,0.249685027,Cc1cc(C(c2ccc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1N
C837,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1cccc(Oc2ccc(C(c3ccc(Oc4cccc(N)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,0.456824537,1.331914807,0.00580754,0.209013226,Nc1cccc(Oc2ccc(C(c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)oc(=O)c7cc6c5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1
C1249,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Sc2ccc(Sc3ccc(N)cc3)cc2)cc1,0.453973709,1.324399513,0.006792378,0.218384673,Nc1ccc(Sc2ccc(Sc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1
C1184,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.457171559,1.31328935,0.006069713,0.219481899,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1
C979,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1cccc(Oc2ccc(-c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,0.495339659,1.213545898,0.006733129,0.218547365,Nc1cccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)oc(=O)c7cc6c5=O)c4)cc3)cc2)c1
C1215,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,0.457025722,1.337367219,0.005230988,0.205425416,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)cc2)c1
C1220,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Cc1ccc(N)cc1N,0.438034224,1.297671954,0.008772831,0.261047855,Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)OC5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1N
C623,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.457068768,1.312519468,0.007285228,0.220114847,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)oc(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1
C37148,,,O=C1OC(=O)c2cc(C(F)(F)C(F)(F)C(F)(F)c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Cc2ccc(N)cc2)cc1,0.459236007,1.318563945,0.006261348,0.212808347,Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(F)(F)C(F)(F)C(F)(F)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)cc1
C1195,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,0.457507834,1.336671903,0.007205439,0.205000773,Nc1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1
C9270,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,0.487094193,1.220005769,0.006277808,0.227464957,Nc1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)ccc1-2
C14501,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(N)cc5)cc4)cc3)cc2)cc1,0.497363793,1.252211713,0.005636349,0.190353802,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)Oc8ccc(OC(=O)c9ccc%10c(c9)C(=O)OC%10=O)cc8)cc7C6=O)cc5)cc4)cc3)cc2)cc1
C612,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.458806474,1.300927175,0.010096854,0.224064047,Nc1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)cc2)cc1
C9485,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Cl)c(N)c1,0.461341111,1.275279702,0.008667429,0.235159359,Nc1cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)ccc1Cl
C1534,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4cccc(N)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,0.445611991,1.368272382,0.006791889,0.207365845,Nc1cccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1
C1194,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.443453627,1.365555377,0.006186348,0.21277137,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1
C797,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(N)cc5)cc4)cc3)cc2)cc1,0.496212606,1.243550923,0.006078616,0.197814663,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)oc(=O)c8cc7c6=O)cc5)cc4)cc3)cc2)cc1
C1189,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Oc2cccc(N)c2)cc1,0.447480412,1.344929357,0.00908912,0.217621595,Nc1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c1
C14283,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(N)cc2)cc1,0.485183611,1.284269476,0.004771024,0.189961548,Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(OC(=O)c6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)cc2)cc1
C635,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.49159547,1.239506848,0.008162321,0.207863263,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)oc(=O)c7cc6c5=O)cc4)cc3)cc2)cc1
C1295,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(Oc2cccc(N)c2)c1,0.447127471,1.350089659,0.008167087,0.215239173,Nc1cccc(Oc2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1
C9159,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.449007009,1.329602078,0.00643779,0.223899152,Nc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1
C618,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2cccc(N)c2)cc1,0.475980263,1.254824876,0.009057416,0.223546563,Nc1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)cc2)c1
C1346,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(OCCOCCOCCOc2ccc(N)cc2)cc1,0.467173099,1.331687539,0.007321118,0.191232827,Nc1ccc(OCCOCCOCCOc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1
C9817,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,0.440629593,1.390687165,0.006842162,0.203388705,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)OC8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1
C1219,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Sc2ccc(N)cc2)cc1,0.442477367,1.346759616,0.00600732,0.225316157,Nc1ccc(Sc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1
C1619,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cc(-c2ccc(O)c(N)c2)ccc1O,0.443927205,1.332721199,0.00722466,0.230879444,Nc1cc(-c2ccc(O)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)ccc1O
C29188,,,O=C1OC(=O)c2cc(Oc3ccc(C(c4ccc(Oc5ccc6c(c5)C(=O)OC6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc21,Nc1cc(N)cc(C(F)(F)F)c1,0.442312752,1.368908656,0.005575358,0.212868519,Nc1cc(N2C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)OC7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)cc(C(F)(F)F)c1
C9754,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(Oc2cccc(N)c2)cc1,0.490336552,1.237917709,0.008021619,0.210904809,Nc1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2)c1
C9263,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1cc(N)cc(C(=O)O)c1,0.468674452,1.297285621,0.007447854,0.209593984,Nc1cc(C(=O)O)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)c1
C9203,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1cc(N)cc(C(F)(F)F)c1,0.450145252,1.328035538,0.008066349,0.22284844,Nc1cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)cc(C(F)(F)F)c1
C1408,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(Oc2ccc(C(c3ccc(Oc4cccc(N)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,0.442776899,1.37365814,0.006847435,0.209308681,Nc1cccc(Oc2ccc(C(c3ccc(Oc4cccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1
C9742,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(N)cc1,0.482009499,1.24193522,0.008482183,0.221788055,Nc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)OC5=O)cc3C2=O)cc1
C607,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,0.484699799,1.257738443,0.007274513,0.207486758,Nc1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)c2)cc1
C14339,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.493751311,1.257344979,0.003342537,0.192939549,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)Oc7ccc(OC(=O)c8ccc9c(c8)C(=O)OC9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1
C14314,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,0.489138787,1.264688488,0.004381229,0.195809349,Nc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)Oc6ccc(OC(=O)c7ccc8c(c7)C(=O)OC8=O)cc6)cc5C4=O)cc3)cc2)cc1
C705,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,0.476190038,1.263212139,0.006236827,0.218012253,Nc1ccc2c(c1)Cc1cc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)ccc1-2
C668,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,0.496475855,1.223669426,0.005001994,0.210220978,Nc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)cc2)cc1
C1490,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(-c2ccc(N)c(O)c2)cc1O,0.44087036,1.34468042,0.008129877,0.229321337,Nc1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)c2)cc1O
C1508,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(N)cc3)cc2)cc1,0.440068551,1.361856689,0.00739241,0.22089661,Nc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)OC7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1
C1620,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(N)cc4)cc3)cc2)cc1,0.44226663,1.392013526,0.004599446,0.19966653,Nc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1
C9246,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,0.439843074,1.390974495,0.006803677,0.204646353,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)OC8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1
C14352,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(Sc2ccc(N)cc2)cc1,0.482926824,1.268837465,0.005205025,0.203417658,Nc1ccc(Sc2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(OC(=O)c6ccc7c(c6)C(=O)OC7=O)cc5)cc4C3=O)cc2)cc1
C619,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(-c2ccc(N)cc2)cc1,0.482556608,1.219367046,0.005959282,0.235062287,Nc1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)cc2)cc1
C9731,,,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,0.447103288,1.324333925,0.006302096,0.230251732,Nc1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1
C1183,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.435002928,1.356205748,0.007399765,0.233060488,Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1
C610,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,0.485963514,1.247964576,0.006086536,0.211595174,Nc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)cc2)cc1
C1252,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,0.42310975,1.430202018,0.005346213,0.213327856,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)OC8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1
C1213,,,O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,0.437829628,1.376069805,0.007296722,0.21677063,Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)OC6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1
C10302,,,O=C1OC(=O)c2cc(-c3cccc4c3C(=O)OC4=O)ccc21,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,0.446809313,1.291823431,0.013960387,0.249641638,Nc1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)OC6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1
C9158,,,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,Nc1cc(C(c2ccc(O)c(N)c2)(C(F)(F)F)C(F)(F)F)ccc1O,0.4431244,1.368946013,0.007568563,0.211402605,Nc1cc(C(c2ccc(O)c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)OC6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O
C14425,,,O=C(Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc2c(c1)C(=O)OC2=O,Nc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(N)cc3)c2)cc1,0.490794272,1.285220294,0.004486937,0.179987614,Nc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)Oc6ccc(OC(=O)c7ccc8c(c7)C(=O)OC8=O)cc6)cc5C4=O)cc3)c2)cc1
C977,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(-c2ccc(N)cc2F)c(F)c1,0.45364895,1.304998185,0.004617035,0.230385627,Nc1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)oc(=O)c5cc4c3=O)cc2F)c(F)c1
C841,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(N)cc3)cc2)cc1,0.486462754,1.285419253,0.006792662,0.187098833,Nc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)cc2)cc1
C606,,,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Nc1ccc(N)cc1,0.46226433,1.305923202,0.006172414,0.215213772,Nc1ccc(-n2c(=O)c3cc4c(=O)oc(=O)c4cc3c2=O)cc1
C133,H1,I133,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.510719541,0.973380424,0.00750511,0.353738275,Cc1c(N)c2c(c(C)c1-n1c(=O)c3cc4oc5cc6c(cc5oc4cc3c1=O)C1(CC(C)(C)c3cc4oc5cc7c(=O)oc(=O)c7cc5oc4cc31)CC6(C)C)CCC2(C)C
C329,H1,I329,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,NC12CC3CC(C1)CC(N)(C3)C2,0.503144753,1.087800962,0.006222449,0.28848225,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(C78CC9CC(CC(N)(C9)C7)C8)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C490,H1,I490,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,NC1CCCCC1N,0.502913243,1.053847448,0.004918445,0.311008012,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(C7CCCCC7N)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C984,H2,I413,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,NC12CC3CC(C1)C(C1C4CC5CC1CC(N)(C5)C4)C(C3)C2,0.511648274,1.141449782,0.005626646,0.240772946,NC12CC3CC(C1)C(C1C4CC5CC1CC(n1c(=O)c6cc7c(=O)oc(=O)c7cc6c1=O)(C5)C4)C(C3)C2
C1846,H4,I133,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)OC4=O)c2cc3c(cc21)C(=O)OC3=O,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.535281568,0.910674135,0.006273512,0.366292797,Cc1c(N)c2c(c(C)c1N1C(=O)c3cc4c(cc3C1=O)C1(CC(C)(C)c3cc5c(cc31)C(=O)OC5=O)CC4(C)C)CCC2(C)C
C2042,H4,I329,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)OC4=O)c2cc3c(cc21)C(=O)OC3=O,NC12CC3CC(C1)CC(N)(C3)C2,0.52745666,1.011300801,0.006193896,0.306557454,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)N(C23CC5CC(CC(N)(C5)C2)C3)C4=O)c2cc3c(cc21)C(=O)OC3=O
C2291,H5,I7,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.508031166,0.972166073,0.005609126,0.357942137,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(C)c3N(C2)C1
C2295,H5,I11,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(N)c2c(c1C)N1Cc3c(N)cc(C)c(C)c3N(C2)C1,0.508309825,0.969238897,0.006964743,0.359524249,Cc1cc(N)c2c(c1C)N1Cc3c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)cc(C)c(C)c3N(C2)C1
